FID,Field1,red,green,blue,nir,ndvi,X,Y,Observed,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
1883,1883,142,157,134,196,0.159763314,274495.5,4325224.5,Grassland,4af2810b-b504-48d8-9f17-5d866387903b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.60576637,39.04701384
1884,1884,141,146,114,190,0.148036254,278038.5,4323716.5,Grassland,840458f0-9c21-44bf-94e5-5e46f5441536,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.56437351,39.03434568
1885,1885,108,145,104,215,0.33126935,277189.5,4321756.5,Forest,74b018e6-045a-46b8-9358-38d848d4b424,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.57353272,39.01648537
1886,1886,96,120,94,163,0.258687259,276752.5,4324641.5,Forest,b62ba1a4-1401-4bb4-9834-ffb7e0a90725,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.57951991,39.04234518
1887,1887,93,120,105,199,0.363013699,277555.5,4324190.5,Forest,e2b87f72-6a71-4191-91e7-fe866c6745b5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.57010316,39.03848995
1888,1888,96,112,99,129,0.146666667,275171.5,4327159.5,Forest,079c9909-444a-4a39-8667-6cc7e6214d62,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.5986013,39.06460688
1889,1889,164,172,148,209,0.120643432,277817.5,4319943.5,Grassland,4978edb1-e91b-4905-b69c-bae21d4d3f56,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.56569583,39.00032396
1890,1890,136,164,113,212,0.218390805,274819.5,4322822.5,Grassland,b0d3363e-aa36-4e15-be7a-dd1b7c481635,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.60123265,39.02547461
1892,1892,85,110,91,218,0.438943894,272751.5,4326310.5,Forest,0548c3c9-3bef-4f3d-91dd-84e7f633cf5c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.62626138,39.05633795
1893,1893,106,124,100,176,0.24822695,277394.5,4321435.5,Forest,a4a3b86a-8c06-484f-b53a-75279739ef3a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:10,kennyyerardi_USDA_APHIS,-77.57106242,39.01364784
1895,1895,127,146,126,205,0.234939759,276680.5,4324762.5,Forest,db65c30c-1413-4856-b55b-b5278dab3aff,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:11,kennyyerardi_USDA_APHIS,-77.5803907,39.04341604
1896,1896,138,161,132,199,0.181008902,277405.5,4322070.5,Grassland,0df22650-0192-41de-9721-f34c944b4b27,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:11,kennyyerardi_USDA_APHIS,-77.57114263,39.01936706
1897,1897,88,108,96,205,0.399317406,275872.5,4322107.5,Forest,de5396e5-1809-47dd-a41b-f9b18577d1f5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:11,kennyyerardi_USDA_APHIS,-77.58884534,39.01930864
1899,1899,122,153,112,227,0.300859599,277016.5,4319611.5,Grassland,367b6f42-6843-4cf0-b3b5-2344a4b7cf81,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:11,kennyyerardi_USDA_APHIS,-77.57482845,38.99713151
1900,1900,80,104,88,196,0.420289855,277924.5,4323008.5,Forest,b7b84948-fae3-4fbf-9e66-37645a6313ff,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:11,kennyyerardi_USDA_APHIS,-77.56545876,39.02794313
1908,1908,86,120,96,196,0.390070922,290991.5,4326736.5,Forest,ed573b75-efa4-4049-a240-fcb5c2b0af07,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:12,kennyyerardi_USDA_APHIS,-77.41577901,39.06472881
1910,1910,81,100,96,43,-0.306451613,291413.5,4326906.5,Water,1cd27d8e-9fa2-4928-bf82-764457ac1b31,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:12,kennyyerardi_USDA_APHIS,-77.41095755,39.06636028
1913,1913,78,97,93,34,-0.392857143,291581.5,4327351.5,Water,dee7a216-8240-4d37-a4af-54979761e3b5,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:12,kennyyerardi_USDA_APHIS,-77.40915359,39.07040685
1918,1918,104,117,99,46,-0.386666667,292590.5,4326671.5,Water,eb5fe8be-2579-4a3a-95d6-7af6a3e3fc4e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:14,kennyyerardi_USDA_APHIS,-77.39729268,39.06452488
1924,1924,87,104,94,28,-0.513043478,290852.5,4327420.5,Water,721494ab-87cf-4f3b-a4a6-71404b41dde0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:14,kennyyerardi_USDA_APHIS,-77.41759447,39.07085373
1929,1929,68,86,88,100,0.19047619,292305.5,4326255.5,Forest,6ebe3e17-deb8-40c6-a402-83fbfa4ae5ac,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:14,kennyyerardi_USDA_APHIS,-77.40045717,39.06071175
1931,1931,99,143,108,214,0.367412141,291510.5,4326101.5,Forest,95447a1f-508e-4875-a1a8-189c9cb23aeb,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:14,kennyyerardi_USDA_APHIS,-77.40959076,39.05913581
1945,1945,100,138,113,209,0.352750809,288984.5,4326938.5,Forest,ddf21a8f-6aaa-4d33-92a9-d4687a080908,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:12,kennyyerardi_USDA_APHIS,-77.43901957,39.06606472
1960,1960,63,83,82,93,0.192307692,289704.5,4326975.5,Grassland,93862b67-0e6c-4501-a2b1-03490627346c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:15,kennyyerardi_USDA_APHIS,-77.4307159,39.06657154
1967,1967,141,157,130,203,0.180232558,289310.5,4326667.5,Grassland,30daa678-5d6e-4cb2-ad9f-c33152bc1077,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:15,kennyyerardi_USDA_APHIS,-77.4351708,39.0637036
1977,1977,97,145,97,215,0.378205128,290007.5,4328871.5,Water,bd8adf61-8755-49dd-bd38-a160d745b738,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:16,kennyyerardi_USDA_APHIS,-77.42780179,39.08371442
1980,1980,89,128,101,197,0.377622378,289371.5,4326880.5,Forest,d91da7c5-d6b9-422f-9693-1507b763d882,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:16,kennyyerardi_USDA_APHIS,-77.43453226,39.06563598
1987,1987,104,146,106,206,0.329032258,288906.5,4326452.5,Forest,10f27216-5377-49be-b3a3-59379b8c7e0e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:16,kennyyerardi_USDA_APHIS,-77.43976966,39.06167037
1994,1994,135,137,126,65,-0.35,290342.5,4327010.5,Water,133ea02a-9d61-42c6-a655-fd6e2a30bd09,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:16,kennyyerardi_USDA_APHIS,-77.42335848,39.06704009
1997,1997,85,109,96,181,0.360902256,291273.5,4326206.5,Forest,837b1c22-fb7b-4286-83e6-553983046680,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:16,kennyyerardi_USDA_APHIS,-77.41235978,39.06002454
2004,2004,86,120,93,202,0.402777778,287228.5,4327289.5,Forest,cc0c9925-c766-4ddb-8f2b-107bb97d35e4,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.45940861,39.0687986
2005,2005,82,98,97,121,0.192118227,284984.5,4326733.5,Grassland,f2c0e403-7b9d-442f-9290-be552aa7d34c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.48514852,39.0632433
2008,2008,128,155,122,221,0.266475645,285736.5,4329490.5,Grassland,bfb0bd89-3610-4a69-935b-c2ad7ff70c73,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.47733278,39.08824887
2010,2010,202,202,200,181,-0.054830287,286155.5,4326616.5,Urban,d27779f5-7f6c-4bf2-8f6d-89dbf987f26c,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.47158915,39.06247752
2011,2011,75,90,87,13,-0.704545455,288360.5,4328316.5,Water,2e597dce-4c3b-4500-aece-a72405ed6902,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.44665452,39.07831984
2014,2014,131,160,140,218,0.249283668,286051.5,4329650.5,Grassland,5676eeb7-153c-4669-b783-34841685c939,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:17,kennyyerardi_USDA_APHIS,-77.47374424,39.08976662
2017,2017,117,141,117,202,0.26645768,285487.5,4328698.5,Grassland,161bca69-a696-4d24-9e66-13765e69aee8,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.47995939,39.08105749
2018,2018,129,154,125,217,0.25433526,283678.5,4329265.5,Grassland,b3b1ac69-d549-44a4-a687-2fd55fe42253,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.5010349,39.08571543
2019,2019,77,108,90,196,0.435897436,284125.5,4326987.5,Forest,55cc3967-293d-4dd1-89bc-37d0cc3aa76b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.49514862,39.06531805
2022,2022,130,156,127,191,0.190031153,283492.5,4328480.5,Grassland,cf61ef2a-4b0a-4a68-8bdb-9356091cca09,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.50293356,39.07860225
2024,2024,122,143,110,204,0.251533742,284301.5,4326684.5,Grassland,2641cf23-23f9-4a99-8461-5f74a0497af3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.49302014,39.06263372
2027,2027,96,120,104,181,0.306859206,285970.5,4327396.5,Forest,1eea2500-c806-400a-995d-cb6bd269d697,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:18,kennyyerardi_USDA_APHIS,-77.47397076,39.06945441
2030,2030,92,118,109,24,-0.586206897,286753.5,4329327.5,Water,f66dfaf1-7392-429d-a04b-f2d4f75671cc,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.46553321,39.08703057
2032,2032,140,157,141,200,0.176470588,284622.5,4326934.5,Grassland,d915eb03-2d85-439c-9603-feedd9d2b4b9,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.48939243,39.06496364
2033,2033,69,101,90,166,0.412765957,289021.5,4326489.5,Forest,94998e3f-5d5a-423a-8192-bc1acf370bbf,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.43845311,39.06203127
2035,2035,89,120,102,196,0.375438596,289507.5,4327228.5,Forest,1d3d089f-891f-4be1-884d-29d124476c8e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.43306926,39.06880186
2037,2037,107,148,116,214,0.333333333,283613.5,4328249.5,Forest,66467319-8dc2-4ace-82a1-4c037bf99511,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.50146251,39.07655265
2038,2038,97,122,101,198,0.342372881,284099.5,4328001.5,Forest,3c72d7db-3880-4f5a-8b59-beeff0c610e0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:19,kennyyerardi_USDA_APHIS,-77.49577056,39.07444034
2043,2043,132,163,129,210,0.228070175,287590.5,4326493.5,Grassland,d5416871-4dcf-4222-b284-4554fa85adae,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.45497948,39.06172039
2044,2044,72,95,85,123,0.261538462,285526.5,4327374.5,Forest,c54d98df-a212-4cc8-8393-cf4c16884f73,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.47909155,39.06914738
2045,2045,208,213,209,173,-0.091863517,284976.5,4330345.5,Urban,84ad57cc-45ae-444c-8bf8-c34edbacb9e0,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.48638269,39.09575921
2046,2046,137,156,126,217,0.225988701,286153.5,4329715.5,Grassland,387509c6-3bfc-4d0f-839f-6721d63c5151,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.47258636,39.09037681
2047,2047,75,98,90,203,0.460431655,284009.5,4330273.5,Forest,762e672f-9483-4ea8-a2e7-7695c1ef7f27,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.49753163,39.09487209
2048,2048,117,151,124,214,0.29305136,286019.5,4330105.5,Grassland,0c23a933-081a-4914-a62b-d135e0c58f5b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.47425714,39.09385504
2049,2049,79,103,89,205,0.443661972,287134.5,4327939.5,Forest,3767d616-a81d-4bf8-bd03-106a95c0b21a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 22:20,kennyyerardi_USDA_APHIS,-77.46069754,39.07462758
2053,2053,103,146,100,214,0.350157729,286710.5,4328567.5,Forest,fe62a2d7-fd27-4a41-bb94-212e47ebc63e,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:14,kennyyerardi_USDA_APHIS,-77.46579159,39.08017788
2054,2054,64,82,84,18,-0.56097561,287912.5,4328369.5,Water,81ad3d46-0ee6-4c53-8225-76c5722c606a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:14,kennyyerardi_USDA_APHIS,-77.45184572,39.07868824
2055,2055,148,157,140,209,0.170868347,285293.5,4331573.5,Grassland,435b2bf6-7986-4d48-8ece-23d62ca87dfb,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:14,kennyyerardi_USDA_APHIS,-77.48310837,39.10689264
2059,2059,125,148,132,190,0.206349206,283909.5,4327770.5,Grassland,726e3fe6-24c1-443a-aca7-656818185c25,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.49789161,39.07231371
2060,2060,109,132,104,176,0.235087719,284390.5,4328097.5,Grassland,50dcfff9-49f8-4c00-b05f-4268d923707a,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.49244004,39.07537653
2063,2063,95,125,99,166,0.272030651,288091.5,4327290.5,Grassland,332b2602-cf13-42b4-b984-e6ddc1257070,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.4494421,39.0690175
2064,2064,151,160,141,208,0.158774373,285634.5,4328266.5,Grassland,7211f561-79be-4f1c-9068-8d0e5c83d148,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.47812529,39.0772044
2065,2065,140,152,130,197,0.169139466,283480.5,4330702.5,Grassland,bcca0547-050c-4350-b6be-dbea66aa13a3,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.50377976,39.09860305
2069,2069,124,131,137,57,-0.370165746,284959.5,4329389.5,Urban,775de421-c1ee-4eb4-bf76-bbcf32c91439,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.48627669,39.08714842
2070,2070,181,182,187,71,-0.436507937,284385.5,4328756.5,Urban,2d81714b-bef2-4690-ae31-483063f7a91b,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.49270667,39.08130807
2072,2072,69,95,86,191,0.469230769,283592.5,4328185.5,Forest,4bf19192-a008-4511-a556-93b63f2fe026,8/12/2020 2:05,philip.roberts_FSA,11/4/2020 23:15,kennyyerardi_USDA_APHIS,-77.5016847,39.07597128
2074,2074,200,199,197,180,-0.052631579,285214.5,4326882.5,Urban,fcd96d60-57d7-4c4f-afff-cebb69a5a733,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:35,kennyyerardi_USDA_APHIS,-77.48253953,39.06464131
2075,2075,196,191,197,94,-0.351724138,285706.5,4327768.5,Urban,18ac30f4-b427-40f2-9511-69f1c2edeb51,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:35,kennyyerardi_USDA_APHIS,-77.47713682,39.07273869
2076,2076,168,183,162,203,0.094339623,284896.5,4330792.5,Grassland,5b9871ed-e7e2-4b6f-aa93-979803ca083f,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:35,kennyyerardi_USDA_APHIS,-77.48744842,39.09976369
2077,2077,195,195,197,142,-0.15727003,285902.5,4329260.5,Urban,9c881790-3fed-4a53-8b4d-43f04880c42a,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:35,kennyyerardi_USDA_APHIS,-77.47534273,39.08621897
2079,2079,167,171,183,79,-0.357723577,287706.5,4326326.5,Urban,f39da701-d09c-479c-87d5-a1d21f89de6a,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:35,kennyyerardi_USDA_APHIS,-77.45358785,39.06024509
2081,2081,170,169,149,151,-0.059190031,286339.5,4328525.5,Barren,c10cfebf-33ed-4cf8-90d9-c5570f0b1f68,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.47006372,39.07970901
2082,2082,101,125,111,200,0.328903654,287484.5,4326309.5,Forest,dbf80a63-4ec5-40ca-9afa-2b5ed0b4347c,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.45614612,39.06003805
2083,2083,88,111,117,20,-0.62962963,287050.5,4329295.5,Water,c5ce2494-f229-43df-b9ba-e572a978e94e,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.46209227,39.08681502
2084,2084,102,129,120,34,-0.5,286172.5,4330257.5,Water,34119ee9-0b6a-4432-9a0e-8c0ae86705c3,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.47253735,39.09526099
2086,2086,146,155,136,201,0.158501441,284411.5,4326290.5,Grassland,8a2a7f3f-6895-4ab2-9c98-48f6ee3e80bc,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49162514,39.05911381
2087,2087,141,165,139,210,0.196581197,284273.5,4326991.5,Grassland,1f478da8-1c19-4f59-82d7-fd9be1294838,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49344077,39.06539064
2088,2088,80,106,97,164,0.344262295,289383.5,4326596.5,Forest,3ba6cfde-fe58-4a1e-b68a-28458d626d1d,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.43430581,39.06308199
2090,2090,109,148,121,215,0.327160494,284002.5,4330930.5,Forest,1287d63b-d2d4-4221-8cd3-427d28973544,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49782131,39.10078509
2091,2091,185,188,195,77,-0.41221374,284369.5,4328447.5,Urban,0207c432-04bb-4939-b4f4-956bbb0fa98b,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49279353,39.07852228
2092,2092,98,119,110,31,-0.519379845,284283.5,4332558.5,Water,51d6b519-bddf-4cbb-bad0-7a5d8d2b87d2,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49509169,39.11551092
2094,2094,147,178,146,220,0.198910082,283857.5,4331609.5,Grassland,a545ee9a-bafe-46e0-8cf9-1f0d082de70f,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:36,kennyyerardi_USDA_APHIS,-77.49971263,39.10686193
2096,2096,131,152,145,83,-0.224299065,286669.5,4329347.5,Water,bf5932e7-cd1b-4e0c-bf95-ad338726b810,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.46650984,39.08719009
2098,2098,76,104,90,176,0.396825397,288934.5,4327472.5,Forest,4e8a8df0-abc6-43ba-8cb8-540f74092ce4,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.43976261,39.07086027
2099,2099,124,137,128,193,0.217665615,284136.5,4329744.5,Forest,77289728-810d-465b-9539-804c4db05b66,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.49589642,39.09014113
2100,2100,182,186,187,106,-0.263888889,285059.5,4327829.5,Urban,e6c53ce4-4573-4abc-8f54-7be7c60d6abe,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.48462856,39.07312879
2101,2101,83,115,102,184,0.378277154,289769.5,4324821.5,Forest,2eb934aa-d4c6-4590-bde8-49598db94f51,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.42930024,39.04719441
2102,2102,121,124,131,58,-0.351955307,293769.5,4319527.5,Urban,df365c62-92bb-4ed6-9645-8664b3028e02,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.38151558,39.00048315
2103,2103,109,109,111,90,-0.095477387,294671.5,4324207.5,Urban,4a014a77-218e-403d-95bc-01b54f5d001c,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.37251646,39.04283203
2104,2104,180,185,189,102,-0.276595745,294710.5,4323011.5,Urban,778810f6-b8e5-439c-b6d4-270d56722df7,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.37170598,39.03207293
2105,2105,164,165,147,172,0.023809524,289064.5,4320209.5,Grassland,326855fd-5024-4098-baf9-7cb845331c02,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.43601352,39.00550196
2106,2106,138,146,169,54,-0.4375,294204.5,4322126.5,Urban,6e39eead-76c6-409f-a7a3-66af3c762800,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.37728002,39.02398583
2107,2107,162,161,143,200,0.104972376,289087.5,4320979.5,Grassland,e81919a2-b576-4d4c-92e0-6826c5c72b20,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.43598604,39.01243996
2108,2108,74,107,86,152,0.345132743,290890.5,4319221.5,Forest,f5ab8007-2d7b-45cf-bcc5-3c7de1c60e0f,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.41464074,38.99704496
2109,2109,159,166,172,123,-0.127659574,292253.5,4320973.5,Urban,5633bc08-d61c-425d-b86f-b0728a1e4807,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:37,kennyyerardi_USDA_APHIS,-77.39944787,39.01314355
2111,2111,68,87,91,90,0.139240506,292673.5,4324153.5,Forest,e7d81d60-d719-452b-ac1d-cbe75ed4241a,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.39556764,39.04187409
2112,2112,124,135,121,17,-0.758865248,294796.5,4326384.5,Water,0b63fc79-a9a4-4446-8de8-b5b7173bb6f2,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.37172916,39.0624621
2113,2113,96,117,108,32,-0.5,293562.5,4326431.5,Water,0eab58d3-0be0-4220-a91c-baecba1c6386,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.38599439,39.06259441
2114,2114,83,110,95,135,0.23853211,292332.5,4324029.5,Forest,0b7a220f-9011-40c2-95aa-9ee76e8b8ef8,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.39946674,39.0406767
2115,2115,198,180,176,104,-0.311258278,292330.5,4320750.5,Urban,5b3354bc-7801-4dd2-89b4-3771b003c45f,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.3984914,39.01115407
2116,2116,157,163,161,110,-0.176029963,294370.5,4324311.5,Urban,ff5e260d-64e3-42d3-a80a-955d1c0a2d92,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.37602303,39.04369762
2117,2117,97,140,113,212,0.372168285,289713.5,4324102.5,Forest,c0b209f1-3c6d-4234-a88d-82d2b17b101b,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.42972491,39.04070766
2118,2118,127,158,127,212,0.250737463,292294.5,4319610.5,Forest,7afadddb-286c-4527-aea8-df8af9ecb45b,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.39856,39.00088161
2119,2119,161,159,172,41,-0.594059406,289713.5,4319340.5,Urban,53396ad1-50c5-4ce0-8e72-84b17f5d37cf,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.42825714,38.99783436
2120,2120,149,148,156,61,-0.419047619,292798.5,4324836.5,Urban,05906850-f6d4-410d-97ac-1d3f6d045430,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.3943322,39.04805306
2121,2121,90,96,94,41,-0.374045802,292220.5,4319596.5,Urban,00db743a-1fdb-4399-a4fd-2aa9a7037580,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.39940959,39.00073799
2122,2122,79,106,97,146,0.297777778,292742.5,4321685.5,Forest,d4643e7b-2491-4698-9966-b19501b19431,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.39402085,39.01967
2123,2123,84,133,86,214,0.436241611,288768.5,4321472.5,Grassland,4c3aa8da-cc25-4397-b6f9-5a50be6f3a6e,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:38,kennyyerardi_USDA_APHIS,-77.4398199,39.01680154
2124,2124,147,155,168,50,-0.492385787,292195.5,4324481.5,Urban,f683080b-c296-44f0-a51f-a633555970f0,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:39,kennyyerardi_USDA_APHIS,-77.40118623,39.04471365
2125,2125,121,147,118,228,0.306590258,288997.5,4325986.5,Grassland,da385db9-2a72-4b89-ad04-3f61e2f2d3ca,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:39,kennyyerardi_USDA_APHIS,-77.43857438,39.05749692
2127,2127,156,160,133,173,0.051671733,291142.5,4326705.5,Grassland,d39edc24-a28c-4ab1-9509-70c564b0ee09,8/12/2020 2:05,philip.roberts_FSA,11/5/2020 16:39,kennyyerardi_USDA_APHIS,-77.41402565,39.06448584
