lid5m_slop,lid5m_cu,sagawi25m
0.834096,0.0032349,6.7435999
0.760639,0.0003026,7.0739999
0.738895,0.0020387,7.3095002
0.787319,0.0052777,6.8923001
0.88082,0.0074198,6.6497002
1.03767,0.0119802,6.3199
1.26256,0.0107573,6.0774002
1.2501301,0.0009121,6.1904998
1.05049,-0.0086107,6.7509999
0.794133,-0.0105761,7.6809001
0.502749,-0.0076774,7.1743999
0.246516,-0.0093612,7.1311998
0.461142,-0.021067,7.5703001
0.442729,-0.0348345,7.9928999
0.400438,-0.0407947,8.1541996
0.499125,-0.0390905,8.0593004
0.745538,-0.0339413,7.8081002
1.08275,-0.0293331,7.3347001
1.3545099,-0.026315,6.6307998
1.46558,-0.0208349,6.0086999
1.49542,-0.011324,5.6799998
1.5752,-0.0006347,5.4493999
1.86699,0.0052749,5.3694
2.2390399,0.0046985,5.3512001
2.4326501,0.0015255,5.3463998
2.5269799,0.0038096,5.2914
2.74787,0.0138518,5.1989999
2.9093499,0.0267733,5.1694999
3.66046,0.0320028,5.1243
5.2171102,0.019277,5.0805998
5.4186301,-0.0172441,5.0777001
4.0091,-0.0627891,5.2006998
2.27053,-0.0654307,6.6026001
2.0208001,-0.0411723,6.1620998
2.2297699,-0.0259586,5.0823998
2.3621099,-0.0168254,5.0605998
2.3752799,-0.0116933,5.0774999
2.3126099,-0.0093442,5.1248002
2.14414,-0.0081145,5.1722002
1.92334,-0.0095962,5.2424002
1.67421,-0.0126437,5.4236002
1.4716001,-0.0141144,5.7824998
1.32179,-0.0136158,6.4091001
1.2448601,-0.0126944,6.9563999
1.2367001,-0.01658,7.0075002
1.28414,-0.0337148,6.2128
1.72429,-0.0611079,4.0380998
4.54386,-0.0761198,3.6442001
7.8972301,-0.0516906,3.3952
9.8480997,-0.0149681,3.2653
10.4474001,0.0021844,3.2316999
10.3260002,-0.0201519,3.2184
11.4027996,-0.0858386,3.2679
12.5805998,-0.151155,3.2679999
13.2180996,-0.157237,3.2799001
13.6357002,-0.0840357,3.1240001
12.8811998,-0.0335279,3.0184
10.4146004,-0.0541468,3.0903001
7.1087399,-0.0804722,3.2757001
4.0365701,-0.0713893,3.6354001
2.42451,-0.0391852,4.0500998
1.81195,-0.0190932,4.4926
1.79434,-0.0078813,5.0448999
1.96285,-0.0037865,6.4849
2.0797,-0.0051334,6.6718998
2.21157,-0.0043147,6.5263
2.4688599,-0.0051242,6.5036998
2.65361,-0.0099493,6.2241998
2.7508399,-0.0147439,5.8175001
2.78913,-0.0187388,5.6466999
2.7155499,-0.0224759,5.3913999
2.60548,-0.023473,5.2284002
2.52637,-0.0121802,5.4233999
2.5192101,0.0042266,5.5093999
2.64659,0.0136905,5.4590001
2.7555399,0.0145322,5.4389
2.75618,0.0110774,5.4682999
2.6682601,0.0082561,5.4780002
2.5616901,0.0088469,5.4727001
2.4877701,0.0128838,5.4303999
2.59847,0.0136186,5.3572001
2.6114299,0.0067348,5.4196
2.4605899,0.0055306,5.5781999
2.49527,0.0063762,5.6472001
2.4477701,0.0036344,5.7483001
2.43871,0.0059319,5.8105001
2.62796,0.0087628,5.7122002
2.78688,0.0070038,5.6110001
2.81864,0.0019078,5.4973001
2.6930001,-0.0041024,5.4275999
2.4348099,-0.00802,5.9780998
2.1676199,-0.0078789,7.7283001
1.94899,-0.0056212,8.3492002
1.78332,-0.0065558,7.8678002
1.47864,-0.0114549,6.723
1.07403,-0.0105922,6.0683999
0.867479,0.004,6.1146002
1.5452,0.0128479,6.2075
2.2578399,-0.0154296,6.4654002
1.92392,-0.0356829,7.6788001
1.78468,-0.0238212,8.2423
1.602,0.0031319,7.9319
1.4690599,-0.0228575,8.1032
1.6382999,-0.0263479,6.6072001
1.6424299,-0.0018175,6.7262998
1.49157,0.0051479,6.7028999
1.19836,0.00812,6.7530999
0.921809,0.0079186,6.9359002
0.748275,0.0062397,7.3243999
0.69367,0.0017199,7.6210999
0.723112,-0.0021655,7.1220999
0.773951,-0.0024654,6.8339
0.831548,-0.0021348,6.8063002
0.873038,-0.0018055,6.5661998
0.888702,-0.0011587,6.3695998
0.895708,-0.0006587,6.2884998
0.938435,-0.0024282,6.3396001
0.977764,-0.0039012,6.8717999
0.891453,-0.0025798,7.6374002
0.859202,-0.0056655,6.9952998
1.1355799,-0.0045972,6.0907001
1.26105,0.0056252,5.9657001
1.26701,0.0092748,6.0956998
1.33775,0.0079426,6.3273001
1.35094,0.0061051,6.5472999
1.34306,0.0034936,6.7034001
1.33903,0.0029424,6.6357002
1.35069,0.0029814,6.4815998
1.37038,0.0004321,6.5619998
1.37737,-0.0013865,6.8028002
1.39217,-0.0009482,7.0211
1.40531,0.0009998,6.8601999
1.3152,0.0027787,6.8628998
1.13105,0.0040191,7.1823001
0.935477,0.0052704,7.0739999
0.816336,0.0066613,6.7262998
0.787627,0.0054016,6.6838999
0.783611,0.0013802,6.756
0.751559,-0.0019188,7.0509
0.737693,0.0000201,7.2818999
0.750826,0.0037508,6.8455
0.766041,0.0060374,6.5750999
0.827041,0.0102359,6.2631001
1.0964,0.0081228,6.1566
1.13669,-0.0020628,6.4015002
0.955832,-0.0098639,7.0019002
0.795422,-0.0101388,7.6682
0.724183,-0.0066386,7.0949001
0.728707,-0.007024,7.1485
0.865155,-0.0123923,7.3365998
1.01753,-0.0166589,6.6655002
1.19045,-0.0151584,6.4956002
1.29886,-0.0113962,6.276
1.3532799,-0.0062922,6.0641999
1.41959,-0.0026401,5.9166999
1.5082099,-0.0043763,5.8762999
1.57195,-0.005008,5.7512002
1.62506,-0.0009442,5.4604001
1.7190599,0.0056188,5.2930999
1.96763,0.0099788,5.2235999
2.30532,0.0108,5.1862998
2.48224,0.0099383,5.1866999
2.5253699,0.0114631,5.1763
2.88675,0.0218268,5.2368002
3.5025001,0.031628,5.3656998
4.4756498,0.0180069,5.3906002
5.5227098,-0.0150693,5.3878002
4.5623498,-0.0518677,5.4654002
3.0660801,-0.0733483,6.1044002
2.47382,-0.065056,6.8818002
2.6877401,-0.0423729,4.9492002
3.01315,-0.0255293,4.9066
3.0573001,-0.0141399,4.9591999
2.95558,-0.0075202,5.0128002
2.8378301,-0.0044135,5.0665002
2.6471801,-0.0033293,5.1275001
2.3714199,-0.007821,5.1911998
1.9944201,-0.0140958,5.3776999
1.67155,-0.0151029,5.7282
1.4519399,-0.0139346,6.2901001
1.33944,-0.0123132,6.6935
1.29125,-0.0117437,6.9787998
1.18543,-0.0177345,6.6643
0.959562,-0.0430426,6.1831002
1.9113801,-0.0742064,4.1164999
4.4450102,-0.0753161,3.5608001
6.9949698,-0.0586281,3.4909
8.22785,-0.0378762,3.4733
7.2533598,-0.0279,3.3903
6.78369,-0.0642,3.4770999
6.5007501,-0.121568,3.6201
6.4078898,-0.148033,3.6221001
6.83992,-0.121263,3.4600999
6.6398201,-0.0925241,3.3566
5.1220102,-0.0884478,3.4315
3.32058,-0.0791024,3.5941999
2.2265401,-0.0583452,3.9238999
1.73445,-0.0331322,4.2930002
1.52739,-0.0138,5.0915999
1.573,-0.0051705,6.5966001
1.80207,-0.0044453,6.6121998
1.96298,-0.0053466,6.4036999
2.14309,-0.0034708,6.4899998
2.4831901,-0.0018068,6.3134999
2.82198,-0.0035961,5.9317002
3.0451801,-0.0077186,5.6546001
3.23474,-0.0080825,5.5194998
3.2708001,-0.008084,5.1115999
2.97804,-0.0116495,5.0481
2.55762,-0.0032306,5.3348999
2.2830501,0.0123241,5.5504999
2.2621701,0.0220305,5.5598998
2.41695,0.023076,5.5709
2.53497,0.0174881,5.5451002
2.5093999,0.0106893,5.4798999
2.4051499,0.0088386,5.4365001
2.2957599,0.0111961,5.3896999
2.3426399,0.0109842,5.3727002
2.3257599,0.0049162,5.4507999
2.1384499,0.0061536,5.6025
2.15623,0.0094747,5.6647
2.09374,0.0086359,5.7368002
2.0047801,0.0141174,5.7614002
2.17571,0.0210426,5.6718001
2.4639399,0.0225015,5.5542002
2.66957,0.0177916,5.4355001
2.69385,0.0091494,5.5461998
2.5193,0.0013439,7.3892002
2.3113301,-0.0017787,8.4438
2.14939,-0.0029266,7.8513999
2.0214801,-0.0067384,6.3705001
1.73966,-0.0133012,5.9355998
1.31495,-0.0142693,6.0022998
0.993399,-0.0035625,6.1526999
1.25612,0.0062546,6.2228999
1.86544,-0.0060896,6.7768998
2.00631,-0.0147733,7.5093002
1.47689,-0.0113041,7.9056001
0.865607,-0.0049347,8.0311003
1.00947,-0.0311882,8.3554001
1.41759,-0.0096785,7.3425999
1.4643,-0.019377,6.5528002
1.43872,-0.0225282,6.4663
1.32067,0.0016626,6.6121998
1.1269701,0.0060015,6.6855001
0.91573,0.00612,6.7163
0.793892,0.0032695,6.8140998
0.740706,0.0009919,7.2269001
0.744398,-0.002408,7.6396999
0.79646,-0.0047493,7.1926999
0.855435,-0.0040349,6.7069998
0.893084,-0.0029627,6.8155999
0.921453,-0.0023076,6.6673999
0.952191,-0.0015028,6.4074001
1.00131,-0.0002337,6.2863002
1.05452,-0.0008401,6.2579999
1.02694,-0.0027976,6.4341002
0.884726,-0.0046681,7.3266001
0.886224,-0.0090653,7.4713998
1.16961,-0.0081708,6.1943002
1.28703,0.0018241,6.0244002
1.2343301,0.008232,6.1066999
1.23577,0.0086452,6.3474998
1.25533,0.0056843,6.5829
1.27191,0.0026002,6.7177
1.28982,0.0027784,6.6427999
1.32165,0.0044439,6.4923
1.35864,0.0038065,6.5671
1.3784,0.0031507,6.7930002
1.34277,0.0041575,7.0142002
1.22069,0.0056547,6.8502998
1.0171601,0.004063,6.8593001
0.834137,0.0017266,7.2421999
0.743323,0.0013107,7.0297999
0.740917,0.0024464,6.7321
0.792867,0.0024826,6.7154999
0.823951,0.0001269,6.7307
0.764802,-0.002811,7.0289998
0.697733,-0.0013291,7.2568998
0.685635,0.0017064,6.8105001
0.69569,0.0032002,6.4893999
0.738245,0.0063824,6.2550001
1.01333,0.0042614,6.2723999
1.175,-0.0043934,6.5946002
1.11157,-0.0101385,7.2265
0.996183,-0.0091132,7.5875001
0.948539,-0.0054495,6.9013
0.974387,-0.0052373,7.3196998
1.12713,-0.0058334,6.9836998
1.3011,-0.0048601,6.0992999
1.3722399,-0.0022292,5.9928999
1.3728,0.0000921,6.0030999
1.34987,0.0019507,5.9858999
1.3595099,0.0014604,5.8834
1.41398,-0.003443,5.7746
1.56766,-0.0038251,5.5022998
1.80551,0.0020427,5.2195001
1.9560699,0.0085297,5.1227999
2.08305,0.0125531,5.0946999
2.26493,0.0118876,5.1162
2.45488,0.0077441,5.2132001
2.5615301,0.0074293,5.3824
2.79213,0.020792,5.6704001
4.0664902,0.0291281,5.7298002
5.2467299,-0.0046465,5.6350999
5.0883999,-0.0511907,5.6264
3.74789,-0.0784279,5.7909002
3.1364999,-0.076448,7.1500001
3.4915099,-0.0609642,4.7515998
3.84234,-0.0416374,4.7323999
3.9154501,-0.0226199,4.8000002
3.70803,-0.0082374,4.8968
3.39347,-0.000073,4.9793
3.1161799,0.0035586,5.0539999
2.928,0.0047948,5.1191001
2.7056799,-0.0023921,5.1671
2.28035,-0.0119855,5.3583002
1.9147201,-0.0130864,5.7066998
1.64583,-0.0122104,6.2335
1.4385099,-0.011452,6.4854002
1.30233,-0.0096361,6.8727002
1.15588,-0.009183,6.7069998
0.915401,-0.0239933,6.3846998
0.602659,-0.0504255,6.1536999
0.979335,-0.0651972,4.7196999
2.3301401,-0.0706721,3.8353
4.1110902,-0.0600427,3.7328999
5.2309399,-0.0344495,3.5562
5.0619202,-0.0435975,3.6017001
4.0731401,-0.073668,3.7936001
3.22421,-0.0865468,3.9353001
2.74718,-0.0771692,3.9203999
2.40574,-0.0644639,3.8132
1.8851,-0.0560426,3.8524001
1.48183,-0.0413411,4.0299001
1.4230601,-0.0291788,4.4361
1.18771,-0.0186614,5.4902
1.24369,-0.0042027,6.671
1.46706,0.0014225,6.6658001
1.5978301,0.0003319,6.2592001
1.75298,0.0014107,6.3371
1.96052,0.0065224,6.388
2.29619,0.0125749,6.1395998
2.67734,0.0158403,5.8018999
2.92858,0.0157602,5.6511002
3.1768,0.0190159,5.4438
3.33603,0.0193738,4.9928002
2.89749,0.0091587,4.9893999
2.2050099,0.0068038,5.2891002
1.73873,0.0139346,5.5591002
1.5923899,0.0218413,5.6812
1.84263,0.0253601,5.7108002
2.1942201,0.0218212,5.5735002
2.33882,0.0146401,5.4506998
2.3420801,0.0113557,5.3936
2.31371,0.0105759,5.3660998
2.30705,0.0075171,5.4077001
2.20486,0.0013775,5.52
1.96188,0.0023588,5.6325998
1.90055,0.0055092,5.6784
1.7732,0.0056304,5.7062001
1.56708,0.0117693,5.6841998
1.56786,0.0189815,5.6034999
1.81382,0.0208536,5.5317998
2.1118801,0.016911,5.5798001
2.2750399,0.0085867,7.3003001
2.2539001,0.0007119,8.5495996
2.2595601,-0.0022027,7.7185001
2.30726,-0.0030306,6.0644999
2.3104501,-0.0064828,5.8624001
2.0912399,-0.0132319,5.8936
1.67002,-0.01644,5.9837999
1.2380199,-0.0101203,6.0819001
1.12889,0.000299,6.2529998
1.41307,0.0023333,7.0531998
1.74942,0.0052668,7.4485002
1.5894001,0.0003656,8.0774002
0.416375,-0.0149304,8.4830999
0.569482,0.0109213,9.2307997
1.29019,-0.0043093,7.6156998
1.40276,-0.004924,6.6490998
1.3814501,-0.0167466,6.5664001
1.35057,-0.0017517,6.4317002
1.25416,-0.0014523,6.3390002
1.09882,-0.0007718,6.4582
0.975619,0.001492,6.6485
0.879603,0.001228,6.7118001
0.832228,-0.0011548,6.7290001
0.812698,-0.0023988,7.0924001
0.826154,-0.0040548,7.6220999
0.880523,-0.0050014,7.3165998
0.936755,-0.0039944,6.6127
0.961988,-0.0028895,6.7164998
0.978197,-0.002532,6.7518001
1.02916,-0.0017866,6.4892998
1.12352,0.0008956,6.3111
1.17098,0.0020731,6.25
1.1265301,-0.0004639,6.3010001
1.02865,-0.0060774,6.8168998
1.03552,-0.011955,7.6726999
1.2211699,-0.0123882,6.5718999
1.33891,-0.0047453,6.0896001
1.35501,0.0051693,6.0936999
1.33397,0.0088856,6.3660002
1.35069,0.0055251,6.6405001
1.36017,0.0029482,6.7350998
1.31249,0.0040079,6.6499
1.22436,0.0062042,6.5142999
1.13732,0.0058789,6.5823002
1.0602,0.0047932,6.8046999
1.0110199,0.0050684,7.0464001
0.99247,0.0054547,6.8694
0.960556,0.0011043,6.9445
0.920693,-0.0027211,7.2561998
0.919879,-0.0023734,6.8726001
0.860334,-0.0007254,6.7245998
0.817946,0.0005322,6.7512002
0.821261,-0.0004865,6.7410002
0.777617,-0.0036865,7.0517001
0.696299,-0.0033894,7.2077999
0.685514,-0.0009654,6.7452998
0.739259,0.0008041,6.3724999
0.818224,0.0034758,6.2277002
1.0099601,0.002608,6.362
1.17777,-0.0027598,6.7756
1.18293,-0.0068815,7.4133
1.09544,-0.0062709,7.4303999
1.05849,-0.0039321,6.6996999
1.08255,-0.0041184,7.3891001
1.2089601,-0.0022375,6.7111001
1.32849,0.0009784,5.9881001
1.34504,0.002437,5.9552002
1.32933,0.0018226,5.9744
1.30695,-0.0003241,5.954
1.35128,-0.0041424,5.8035998
1.5280499,-0.0085188,5.5419998
1.822,-0.0041294,5.2213998
2.05898,0.0059001,5.0207
2.10744,0.0106132,5.006
2.17363,0.0101639,5.0492001
2.3212399,0.0052732,5.1956
2.5450699,-0.0005293,5.4368
2.76947,0.0021868,5.6592002
2.95996,0.020004,5.4765
4.6533599,0.024825,5.1499
5.8242202,-0.0259694,5.0365
4.2799602,-0.0755011,5.1331
3.47808,-0.082711,7.2778001
4.6003199,-0.0549587,4.7256999
5.4017901,-0.0321279,4.5016999
5.2885299,-0.0187799,4.598
4.6688499,-0.004792,4.7469001
4.0675001,0.0054483,4.8971
3.56708,0.0099707,4.9849
3.15943,0.011084,5.0749998
2.9381299,0.0113042,5.1374002
2.7906401,0.0019802,5.1739001
2.3312399,-0.0097085,5.3627
1.95048,-0.0102923,5.7312999
1.72043,-0.0094813,6.2421999
1.52294,-0.009712,6.3516002
1.38941,-0.008052,6.7193999
1.30584,-0.004612,6.7677999
1.18312,-0.0071056,6.375
0.98365,-0.0173371,6.0369
0.602895,-0.0292302,6.3154001
0.0434835,-0.0457503,5.3207998
0.976384,-0.0525705,4.6339002
1.91225,-0.0389625,4.0479002
2.0160301,-0.0412773,3.9080999
1.59237,-0.0509764,3.9907
1.32012,-0.0470813,4.1904998
1.19645,-0.0391225,4.6423001
1.04817,-0.0328305,5.2466998
0.926534,-0.0265212,5.7649002
0.966975,-0.0168229,6.1676998
1.12885,-0.0150397,6.3455
0.836332,-0.0131454,6.5535002
0.988597,0.0016945,6.7714
1.3374799,0.0074696,6.1633
1.35606,0.0059667,6.1216002
1.3801301,0.0089999,6.3042998
1.41658,0.0159536,6.2667999
1.46763,0.0243867,6.039
1.6204799,0.0310638,5.8017998
1.81761,0.0342906,5.7013001
1.91084,0.04006,5.4775
2.21364,0.0402586,5.1058002
2.3087101,0.0251014,5.0588999
1.8239501,0.0136198,5.2737999
1.35484,0.0123758,5.5237999
1.13674,0.0175574,5.7196002
1.2983299,0.0242078,5.7543001
1.7104501,0.0251676,5.5665998
1.95274,0.0201575,5.4435
2.05879,0.0161961,5.4205999
2.17926,0.012679,5.4277
2.24541,0.0077202,5.4835
2.1960599,0.0022067,5.5778999
2.0030601,0.0016504,5.651
1.87883,0.0027573,5.6690998
1.7288001,0.0019559,5.6531
1.51622,0.0037025,5.5938001
1.40452,0.0067344,5.5581002
1.48642,0.0078628,6.2266998
1.73605,0.0054533,7.6798
2.02913,0.001204,8.6316004
2.21064,-0.0016015,7.2463999
2.3010001,-0.0009216,5.9287
2.4028399,0.0005668,5.8565998
2.5155499,-0.0009827,5.8578
2.4469199,-0.0067891,5.8999
2.0917101,-0.0126464,5.9355998
1.5615799,-0.0121324,6.0029001
1.12519,-0.0047655,6.2838998
0.96867,0.004172,7.2059999
1.03924,0.0164562,7.4843998
1.58428,0.0082747,7.3291001
0.867579,-0.0262692,9.7277002
1.37939,0.0006081,8.8154001
1.11427,-0.024976,7.9596
1.23517,-0.0011547,7.0358
1.32318,-0.0102761,6.4552002
1.33654,-0.0140947,6.4843998
1.2888,-0.0026519,6.5102
1.26085,-0.0021161,6.3656998
1.21083,-0.0027384,6.2491999
1.11507,-0.0035096,6.2891002
1.03506,-0.0027201,6.5858002
0.977314,-0.002468,6.7171001
0.946929,-0.0032947,6.6596999
0.919534,-0.0041175,6.9331999
0.921828,-0.0049003,7.5510998
0.954062,-0.0050373,7.4590001
0.981124,-0.0041387,6.6318998
1.00208,-0.0029852,6.5546999
1.0246,-0.0027363,6.7495999
1.09246,-0.0018746,6.5857
1.1679699,0.0024694,6.3827
1.14354,0.0053629,6.3072
1.1092401,0.0028111,6.2958002
1.12647,-0.0047097,6.5479999
1.18467,-0.0116573,7.402
1.3028001,-0.0141588,7.2702999
1.49137,-0.0090268,6.2481999
1.65021,0.0053465,6.085
1.48801,0.0133533,6.3649998
1.33856,0.0097133,6.7206001
1.25741,0.0069477,6.7753
1.1768,0.0070266,6.6817999
1.08946,0.0068506,6.5569
0.999324,0.0037307,6.6204
0.897703,0.0006136,6.8330002
0.843899,0.0006053,7.0606999
0.888652,0.0023441,6.8529
0.964539,-0.000532,7.0029001
1.0065,-0.0022451,7.1564002
1.03392,-0.0001588,6.7820001
0.943732,0.0003786,6.7567
0.860973,0.0003228,6.7866998
0.857864,-0.001244,6.7698002
0.838677,-0.0052761,7.0907001
0.783251,-0.0057017,7.1037998
0.7825,-0.0025891,6.6357002
0.832765,0.0006624,6.2610002
0.88036,0.0023974,6.2086
0.996643,0.0023042,6.4815001
1.15543,0.0002373,7.0137
1.22068,-0.0032652,7.5235
1.16553,-0.0040468,7.1483998
1.10861,-0.0035893,6.5427999
1.09654,-0.0047787,7.408
1.1825401,-0.0011386,6.6013999
1.25817,0.0034746,5.9505
1.2947201,0.0031092,5.9264998
1.33503,-0.0001718,5.9373999
1.39364,-0.0050549,5.8845
1.5292701,-0.0098573,5.6072001
1.83865,-0.0107161,5.2809
2.16768,-0.00064,5.0675001
2.25386,0.0113958,4.9018002
2.2532401,0.0105825,4.9638
2.3848801,0.0031854,5.1055999
2.58318,-0.0027149,5.3365998
2.7522099,-0.0017202,5.4387999
2.9468801,0.0080868,5.1774998
3.24211,0.0251334,4.8715
5.0223198,0.0202522,4.7154999
5.85747,-0.0396829,4.7420001
3.77493,-0.080596,5.9203
3.96857,-0.0619828,6.1707001
5.3583598,-0.0088802,4.5152001
5.70929,0.0206397,4.4626999
5.2586098,0.0243306,4.6034002
4.5064802,0.0240376,4.7914
3.9005201,0.0222864,4.9509001
3.4914501,0.0184664,5.0304999
3.12729,0.0143638,5.1183
2.9020901,0.011864,5.1666999
2.81268,0.0005852,5.2009001
2.30247,-0.0117972,5.3839998
1.8793499,-0.0107626,5.809
1.69423,-0.0085122,6.2733998
1.55502,-0.0078134,6.2079
1.4541,-0.0050698,6.5627999
1.37,-0.0002577,6.8164001
1.26938,0.0018136,6.4145002
1.1772701,-0.0009466,6.0149002
1.0518,-0.006508,5.8850002
0.880538,-0.0169908,5.948
0.626494,-0.0253696,6.6041999
0.405736,-0.0233265,6.3778
0.371017,-0.0203401,6.3744001
0.564164,-0.0176294,6.3899999
0.850026,-0.0134052,6.4263
1.05861,-0.0111977,6.3066001
1.0316499,-0.0107613,6.2336998
0.943284,-0.0084309,6.2916999
0.998181,-0.0025441,6.5169001
1.15426,-0.0058815,6.6655998
0.769088,-0.0075614,6.704
0.730043,0.0078629,6.2929001
1.0822001,0.0121657,6.0594001
1.02255,0.0087677,6.1493001
0.92911,0.0117785,6.2701001
0.8401,0.0159547,6.1525002
0.729393,0.0213629,5.9257002
0.715133,0.0266921,5.7251
0.758951,0.0287093,5.5771999
0.763789,0.035252,5.4164
1.22781,0.0380603,5.2666001
1.57142,0.0252617,5.2097998
1.4,0.0149321,5.3193002
1.06215,0.0122096,5.4794002
0.75107,0.0144855,5.6062002
0.749223,0.0219906,5.6820002
1.20885,0.0259986,5.6037002
1.5835299,0.0227436,5.5373998
1.77334,0.0178439,5.5040998
1.90956,0.0132173,5.507
1.99603,0.0095495,5.5657001
2.0568299,0.0073946,5.6448002
2.0345199,0.0069704,5.6532001
1.92695,0.0058267,5.5995998
1.77561,0.0018041,5.5296001
1.59347,-0.0035173,5.4912
1.45553,-0.004768,6.5051999
1.37312,-0.0019845,8.1125002
1.4646699,-0.001068,8.5109997
1.75238,0.0006496,6.9530001
2.0365701,0.004276,5.8863001
2.1898301,0.0079427,5.8613
2.29895,0.0103162,5.8786001
2.44942,0.009791,5.8990002
2.5255699,0.004984,5.9273
2.3226299,-0.0035921,5.9425998
1.80559,-0.0094003,6.0639
1.2242,-0.0089271,6.4990001
0.808959,-0.002876,7.4552999
0.739811,0.0141228,7.6195998
1.59391,0.0088237,7.2937002
1.06999,-0.036195,9.5219002
1.30873,-0.0080921,8.9596004
1.03654,-0.024492,8.0759001
1.09465,-0.0074293,7.2329998
1.16213,-0.004019,6.5328999
1.23516,-0.0108384,6.4509001
1.27819,-0.0007382,6.4120002
1.27746,-0.0027001,6.4404001
1.2557499,-0.0039974,6.4288001
1.24964,-0.003572,6.2983999
1.27466,-0.0029665,6.1914001
1.27126,-0.0032785,6.1476998
1.17445,-0.0037971,6.4924002
1.10479,-0.0034029,6.7226
1.08059,-0.0031667,6.6055999
1.03786,-0.0046413,6.7802
1.02601,-0.0058186,7.4299002
1.02957,-0.0062602,7.5599999
1.03444,-0.0060841,6.7508001
1.08025,-0.0046442,6.3968
1.11324,-0.0044815,6.6444998
1.15696,-0.0043211,6.6377001
1.15952,0.0005119,6.4576001
1.06198,0.003919,6.3964
1.0475,0.0017481,6.3369002
1.16829,-0.0045613,6.408
1.30871,-0.0096146,6.9260998
1.43742,-0.0112361,7.5446
1.68741,-0.0059361,6.7287002
1.8401901,0.0115748,6.2372999
1.38159,0.0208959,6.3807001
1.08922,0.014628,6.7908001
0.972376,0.0094252,6.8330998
0.941799,0.0075147,6.7019
0.963017,0.0056987,6.5839
0.974336,0.0015188,6.6507001
0.932447,-0.0023988,6.8378
0.886596,-0.0021987,7.0135002
0.912318,0.0011108,6.8354998
0.972884,-0.0001521,7.0169001
0.983989,-0.0005626,7.0685
0.978202,0.001991,6.7898998
0.952358,0.0013909,6.8042998
0.910606,-0.0001479,6.7466002
0.929766,-0.0023108,6.809
0.939489,-0.0058799,7.0995002
0.928552,-0.0059373,6.9545002
0.93526,-0.0021733,6.5323
0.926892,0.0016745,6.2061
0.888847,0.0016558,6.2213001
0.916205,0.0016946,6.5770998
1.0770299,0.0026826,7.2519999
1.20733,0.0003706,7.5089998
1.2058001,-0.001408,6.7316999
1.1327,-0.003272,6.4587002
1.0668,-0.0066319,7.4011002
1.1305,-0.00224,6.5808001
1.2012,0.0038134,5.9506998
1.27937,0.0029746,5.8832998
1.37919,-0.0010225,5.8734002
1.53125,-0.0070811,5.7632999
1.80865,-0.0112893,5.4081001
2.2277601,-0.0063535,5.1065001
2.4491999,0.0070731,4.9674001
2.3818099,0.0161279,4.8558002
2.4488699,0.0094412,4.9818001
2.60183,0.0008078,5.1778998
2.8208301,0.0003335,5.2778001
3.1145799,0.0082974,5.0928998
3.30334,0.0163813,4.8277001
3.86573,0.0207573,4.7242999
4.9039502,0.0026761,4.7898998
4.9699001,-0.0539841,5.1394
4.0271802,-0.0773078,7.1206999
4.5746002,-0.0391546,5.3737001
4.92518,0.0225735,4.5844002
4.49859,0.0480733,4.5313001
4.1332598,0.0405896,4.6954002
3.77929,0.0296666,4.8752999
3.4534299,0.0227372,5.0198002
3.30548,0.017216,5.0917001
3.12906,0.0115652,5.1599002
2.95451,0.0065307,5.1869001
2.8731699,-0.0059317,5.2488999
2.33372,-0.0175081,5.461
1.86113,-0.0147974,5.9400001
1.66646,-0.010492,6.2417998
1.55443,-0.0079055,6.0321002
1.45717,-0.0041318,6.4351001
1.3100801,0.0005611,6.8427
1.1882401,0.0036172,6.4464998
1.166,0.0041064,5.9829001
1.19525,0.0030132,5.8407998
1.21808,-0.0022042,5.7750001
1.11154,-0.0090078,5.8291001
0.900271,-0.0113735,6.0759001
0.711132,-0.0078344,6.2466998
0.723744,-0.0027666,6.2289
0.866942,-0.0011242,6.1550002
1.01007,-0.003217,6.2480001
0.991023,-0.0058597,6.3407001
0.877543,-0.0042759,6.4734998
0.940982,0.0021839,6.5837002
1.1659499,-0.0023811,6.4633002
0.80078,-0.0066865,6.3582001
0.597073,0.0069396,6.2797999
0.912362,0.0086934,6.3428998
0.799002,0.0035069,6.4716001
0.690966,0.0062028,6.5110998
0.686593,0.0079075,6.4306002
0.643429,0.0093199,6.3175001
0.672616,0.0113212,6.1750002
0.757878,0.0115787,5.9651999
0.887441,0.0156172,5.7579002
1.09673,0.0190626,5.5725999
1.1562099,0.0142534,5.46
1.0721,0.0101415,5.4818001
0.932726,0.0085907,5.5391998
0.658531,0.0093615,5.5881
0.499826,0.0163816,5.7312002
0.794895,0.0222145,5.6866999
1.2438101,0.0214841,5.6132998
1.5717,0.0169667,5.5734
1.67193,0.0122601,5.6122999
1.68513,0.010612,5.6781001
